,0,1
113130,113130,0
69039,69039,0
77823,77823,0
27145,27145,1
116829,116829,0
130159,130159,0
132569,132569,3
70852,70852,0
83159,83159,0
87361,87361,0
82265,82265,0
113549,113549,1
27880,27880,0
111068,111068,0
110638,110638,0
73421,73421,3
87335,87335,0
9995,9995,3
1362,1362,3
73196,73196,3
88996,88996,3
26024,26024,0
1812,1812,0
69383,69383,3
64257,64257,0
78969,78969,0
125821,125821,0
82529,82529,3
91935,91935,3
125581,125581,3
113814,113814,0
52613,52613,1
106626,106626,1
62329,62329,3
2996,2996,3
79564,79564,1
68987,68987,0
41222,41222,0
94470,94470,3
44218,44218,3
111960,111960,0
62138,62138,3
11057,11057,0
117102,117102,0
27542,27542,3
104040,104040,3
28904,28904,3
19078,19078,3
71083,71083,3
83270,83270,1
98325,98325,3
582,582,3
142,142,3
134191,134191,0
105801,105801,0
108315,108315,3
73726,73726,0
130541,130541,0
106867,106867,0
81954,81954,0
84492,84492,0
64822,64822,0
65174,65174,3
123061,123061,0
86754,86754,3
21417,21417,0
74566,74566,1
67637,67637,3
19664,19664,3
104081,104081,0
133609,133609,3
64358,64358,1
109997,109997,1
20445,20445,0
10654,10654,3
69601,69601,3
69972,69972,0
19055,19055,0
59960,59960,0
83978,83978,0
129513,129513,3
29828,29828,0
85246,85246,0
37400,37400,0
132471,132471,3
40228,40228,1
119652,119652,1
93626,93626,3
21872,21872,0
93134,93134,0
42781,42781,0
134149,134149,3
55868,55868,3
12033,12033,3
47661,47661,1
125337,125337,0
76618,76618,0
9902,9902,3
1150,1150,3
121960,121960,0
29037,29037,3
26940,26940,0
107093,107093,3
108687,108687,3
20188,20188,0
11985,11985,0
49469,49469,0
33869,33869,3
84542,84542,3
119280,119280,3
92386,92386,0
89455,89455,3
6899,6899,3
102051,102051,1
18571,18571,0
82738,82738,0
48430,48430,0
7007,7007,3
100192,100192,3
125178,125178,0
39656,39656,0
91311,91311,0
54954,54954,0
36765,36765,3
5326,5326,3
134746,134746,3
44496,44496,0
79636,79636,3
22728,22728,3
6355,6355,3
77087,77087,0
3533,3533,0
125093,125093,0
125069,125069,0
70181,70181,0
20596,20596,0
39445,39445,0
86582,86582,0
56464,56464,1
42743,42743,0
3429,3429,0
114549,114549,0
132359,132359,3
43777,43777,0
111125,111125,3
25488,25488,3
8022,8022,3
121063,121063,3
133279,133279,3
34538,34538,1
42657,42657,3
68751,68751,1
69956,69956,0
110834,110834,0
101252,101252,0
92895,92895,0
11337,11337,0
55908,55908,0
41855,41855,0
33626,33626,3
45367,45367,0
49716,49716,0
74845,74845,3
81968,81968,3
88694,88694,3
59745,59745,0
31193,31193,0
68302,68302,0
31216,31216,0
33656,33656,0
122213,122213,0
89048,89048,0
14185,14185,3
41748,41748,0
41028,41028,0
12533,12533,4
44977,44977,3
37794,37794,0
6528,6528,3
82125,82125,0
62966,62966,1
25868,25868,3
28362,28362,3
27170,27170,0
127199,127199,3
122025,122025,0
77386,77386,1
97253,97253,2
5843,5843,3
14203,14203,0
39257,39257,0
72109,72109,3
35997,35997,0
54230,54230,0
51873,51873,3
46821,46821,0
4896,4896,3
75644,75644,0
8960,8960,3
51140,51140,0
110657,110657,0
58163,58163,0
45674,45674,0
8169,8169,3
39567,39567,3
90250,90250,3
75795,75795,1
7503,7503,3
28828,28828,3
122223,122223,3
95091,95091,0
106025,106025,0
84797,84797,0
51336,51336,0
22255,22255,0
6738,6738,3
86236,86236,0
130609,130609,3
17709,17709,0
40121,40121,3
22155,22155,0
68615,68615,3
54405,54405,0
92773,92773,1
93994,93994,1
126090,126090,3
54637,54637,3
121531,121531,0
97912,97912,0
71804,71804,0
64961,64961,0
49758,49758,0
95786,95786,0
24005,24005,0
27718,27718,1
117857,117857,3
120066,120066,0
94745,94745,0
47056,47056,0
47479,47479,3
108467,108467,3
14117,14117,0
99945,99945,3
100173,100173,0
52526,52526,1
11562,11562,0
91791,91791,0
36211,36211,0
16183,16183,0
77578,77578,0
73268,73268,3
26791,26791,0
101127,101127,3
17848,17848,3
2258,2258,3
89935,89935,0
46232,46232,0
88460,88460,0
41369,41369,3
40207,40207,0
32824,32824,3
94298,94298,0
12484,12484,0
88158,88158,3
58713,58713,3
76440,76440,0
21917,21917,0
115257,115257,0
3095,3095,0
22125,22125,0
659,659,3
30406,30406,0
979,979,0
69957,69957,3
122782,122782,0
25272,25272,3
131556,131556,0
122643,122643,0
65072,65072,3
97740,97740,0
129101,129101,3
122180,122180,3
104652,104652,0
91146,91146,3
126177,126177,0
106773,106773,0
18314,18314,0
100350,100350,0
56458,56458,0
17444,17444,0
18158,18158,3
54299,54299,3
80131,80131,0
69757,69757,0
101439,101439,0
82383,82383,0
43564,43564,0
26034,26034,3
134167,134167,0
24617,24617,0
92715,92715,0
125041,125041,0
5638,5638,3
4229,4229,3
75568,75568,3
115754,115754,3
66913,66913,1
76797,76797,0
29936,29936,0
75297,75297,0
47412,47412,0
108174,108174,0
1303,1303,3
127791,127791,0
86931,86931,0
82940,82940,3
129908,129908,0
20397,20397,3
21590,21590,3
29122,29122,3
18690,18690,0
116203,116203,0
69095,69095,0
116546,116546,1
16990,16990,3
36898,36898,0
123147,123147,0
1275,1275,1
30418,30418,0
99296,99296,0
102829,102829,0
38592,38592,1
70670,70670,1
20307,20307,0
89884,89884,0
8688,8688,0
85546,85546,0
2502,2502,0
45762,45762,3
135440,135440,1
3381,3381,1
2724,2724,0
45233,45233,0
109187,109187,0
110832,110832,3
16298,16298,3
18410,18410,0
104931,104931,0
95639,95639,0
44928,44928,1
111262,111262,0
66966,66966,0
49363,49363,3
27016,27016,3
122458,122458,3
2888,2888,0
5851,5851,3
112618,112618,0
111070,111070,3
16103,16103,3
79635,79635,0
76458,76458,1
128728,128728,3
55929,55929,0
15736,15736,3
50316,50316,0
51710,51710,3
131428,131428,3
13813,13813,1
69905,69905,3
3897,3897,3
126866,126866,0
53670,53670,0
96867,96867,2
99538,99538,0
55727,55727,3
42641,42641,3
53169,53169,3
22239,22239,0
134458,134458,3
21738,21738,3
62378,62378,3
106254,106254,3
89612,89612,3
75414,75414,0
26524,26524,3
87950,87950,3
31936,31936,0
20696,20696,0
90020,90020,1
32015,32015,0
63585,63585,3
31948,31948,0
132390,132390,0
45568,45568,3
97963,97963,0
109645,109645,0
63678,63678,3
65105,65105,0
59329,59329,3
65504,65504,1
26688,26688,3
40107,40107,1
93896,93896,3
5875,5875,3
103878,103878,0
61848,61848,3
59678,59678,3
29111,29111,3
123393,123393,0
124542,124542,0
14529,14529,3
66541,66541,0
99512,99512,3
15370,15370,0
21343,21343,1
40569,40569,3
21978,21978,0
122904,122904,0
80482,80482,0
18726,18726,3
69934,69934,3
17865,17865,0
13380,13380,3
6792,6792,3
41599,41599,0
12990,12990,3
1820,1820,0
109033,109033,3
32576,32576,1
120638,120638,0
117216,117216,0
75070,75070,3
51093,51093,3
76635,76635,0
73558,73558,3
104842,104842,0
130760,130760,0
132986,132986,0
6048,6048,3
120980,120980,3
135480,135480,3
111643,111643,0
111428,111428,1
7600,7600,3
77405,77405,0
65810,65810,3
100611,100611,0
75428,75428,0
106106,106106,0
70082,70082,0
4040,4040,3
112655,112655,0
119663,119663,0
61381,61381,3
6748,6748,3
25671,25671,0
96417,96417,2
12765,12765,3
93428,93428,0
11469,11469,3
87109,87109,3
22268,22268,1
62837,62837,0
62132,62132,3
78626,78626,0
129683,129683,0
96935,96935,2
52297,52297,3
129625,129625,3
26976,26976,0
29478,29478,0
70694,70694,0
60687,60687,0
115885,115885,1
18046,18046,0
56448,56448,0
126152,126152,1
99761,99761,1
118818,118818,0
14479,14479,3
129394,129394,3
25715,25715,3
104923,104923,0
4643,4643,3
46455,46455,1
4159,4159,3
47854,47854,0
86439,86439,0
47075,47075,0
11387,11387,4
13274,13274,0
117840,117840,0
70493,70493,3
56323,56323,0
47607,47607,1
96700,96700,2
18412,18412,3
135191,135191,0
82007,82007,3
83549,83549,0
106973,106973,3
36319,36319,0
27401,27401,3
125705,125705,3
32098,32098,3
99230,99230,3
88418,88418,0
22803,22803,3
131752,131752,3
69761,69761,1
52202,52202,3
77068,77068,3
26609,26609,0
28414,28414,3
46068,46068,0
78122,78122,0
101155,101155,1
81987,81987,3
132029,132029,0
65787,65787,0
44463,44463,4
43260,43260,3
5649,5649,3
124807,124807,0
114599,114599,0
134592,134592,1
103024,103024,1
114146,114146,0
58506,58506,3
94719,94719,0
79452,79452,3
105803,105803,1
26147,26147,3
92792,92792,0
75053,75053,3
875,875,3
131732,131732,0
97226,97226,2
96941,96941,2
50563,50563,3
88526,88526,0
26827,26827,0
6052,6052,3
12846,12846,0
94619,94619,0
79207,79207,0
86660,86660,3
96477,96477,2
119684,119684,0
76957,76957,0
106301,106301,0
42159,42159,3
71453,71453,0
84313,84313,3
9452,9452,1
124816,124816,1
37937,37937,0
132020,132020,3
24803,24803,1
48969,48969,0
18169,18169,3
51585,51585,3
70736,70736,3
127778,127778,3
71631,71631,0
118295,118295,0
55143,55143,0
122780,122780,0
67835,67835,3
73288,73288,0
87172,87172,0
49006,49006,0
86628,86628,0
125099,125099,3
119656,119656,3
56864,56864,3
82690,82690,0
20182,20182,3
105390,105390,0
20452,20452,0
120016,120016,0
25691,25691,0
111454,111454,0
82030,82030,0
49087,49087,0
2572,2572,3
130006,130006,3
75044,75044,0
17055,17055,0
88655,88655,0
33564,33564,1
129940,129940,3
41197,41197,0
98648,98648,3
30679,30679,0
23195,23195,4
122381,122381,0
51333,51333,3
3416,3416,0
99166,99166,0
3113,3113,3
28815,28815,3
57057,57057,2
82388,82388,0
14270,14270,0
20266,20266,0
130488,130488,0
102194,102194,3
81722,81722,0
95209,95209,0
63790,63790,3
125407,125407,0
80497,80497,1
71242,71242,0
134530,134530,0
90000,90000,0
103690,103690,3
79658,79658,3
57112,57112,3
49883,49883,3
29137,29137,3
32134,32134,3
16528,16528,0
29826,29826,0
15131,15131,1
51216,51216,1
108071,108071,0
25077,25077,3
23310,23310,0
89477,89477,0
69312,69312,3
124133,124133,3
111474,111474,3
47727,47727,0
43247,43247,1
127166,127166,3
95429,95429,0
115427,115427,0
34801,34801,3
55551,55551,0
4741,4741,3
53618,53618,0
58753,58753,0
49017,49017,3
130787,130787,3
52711,52711,3
13688,13688,0
226,226,0
70570,70570,1
130477,130477,0
94692,94692,1
133745,133745,0
74316,74316,0
43044,43044,3
126163,126163,0
53600,53600,3
100648,100648,0
134255,134255,0
113929,113929,0
24751,24751,3
84941,84941,3
42819,42819,3
114158,114158,3
28275,28275,3
66992,66992,3
121858,121858,0
11597,11597,0
45194,45194,0
125931,125931,0
22934,22934,0
77211,77211,0
21542,21542,0
109939,109939,0
103280,103280,3
95458,95458,0
99336,99336,3
86036,86036,3
43208,43208,1
21517,21517,0
87791,87791,0
46234,46234,0
9573,9573,0
2964,2964,0
85903,85903,3
123342,123342,0
10064,10064,0
57404,57404,0
17805,17805,1
25027,25027,0
40031,40031,0
90928,90928,3
93903,93903,0
61111,61111,0
63158,63158,3
63714,63714,0
9709,9709,0
127752,127752,0
51022,51022,0
79704,79704,3
9833,9833,3
115544,115544,0
121894,121894,3
49321,49321,0
8953,8953,3
47428,47428,1
5746,5746,3
25521,25521,0
58878,58878,4
119276,119276,0
72668,72668,3
14042,14042,1
83356,83356,3
49462,49462,0
17919,17919,0
30317,30317,0
101844,101844,3
39625,39625,1
36459,36459,3
11983,11983,3
89576,89576,1
39576,39576,0
61500,61500,3
107415,107415,0
80251,80251,1
41550,41550,1
11328,11328,3
92068,92068,3
119699,119699,3
28811,28811,3
38303,38303,0
39888,39888,0
70810,70810,1
124919,124919,0
7217,7217,3
92654,92654,0
79171,79171,3
100858,100858,1
40371,40371,0
85014,85014,1
90874,90874,3
112679,112679,0
3241,3241,3
107847,107847,0
110601,110601,3
113311,113311,0
79754,79754,3
46641,46641,3
97601,97601,3
109517,109517,3
30969,30969,0
28574,28574,3
63384,63384,0
60672,60672,0
80765,80765,0
36314,36314,3
9274,9274,3
38058,38058,1
75185,75185,3
38504,38504,3
63569,63569,0
69732,69732,0
21846,21846,0
58634,58634,3
20658,20658,3
114653,114653,0
125668,125668,0
20048,20048,0
75868,75868,0
19211,19211,3
39557,39557,3
38666,38666,0
90511,90511,0
59411,59411,0
113091,113091,0
121473,121473,1
97030,97030,2
14704,14704,0
127080,127080,3
28076,28076,3
91445,91445,0
22661,22661,1
88098,88098,0
68489,68489,3
53519,53519,0
40481,40481,0
88225,88225,0
94508,94508,0
773,773,0
55843,55843,0
103648,103648,3
19331,19331,0
106183,106183,0
82068,82068,3
113930,113930,0
135286,135286,3
23757,23757,3
127311,127311,0
24909,24909,0
103204,103204,0
61968,61968,3
101755,101755,3
41909,41909,3
100118,100118,3
104793,104793,3
16523,16523,0
66834,66834,0
66757,66757,0
53929,53929,0
85532,85532,0
50282,50282,3
30575,30575,0
71209,71209,3
9989,9989,0
133405,133405,3
33702,33702,3
23129,23129,0
60657,60657,1
93068,93068,3
88878,88878,0
124879,124879,3
107517,107517,3
39921,39921,1
51424,51424,3
73604,73604,3
102443,102443,0
128757,128757,1
78447,78447,0
98420,98420,0
131106,131106,3
79954,79954,3
64615,64615,0
96121,96121,3
111322,111322,3
19035,19035,3
107184,107184,0
83103,83103,3
48655,48655,3
42047,42047,1
61372,61372,0
1315,1315,0
53729,53729,3
28996,28996,3
4493,4493,3
108583,108583,0
53981,53981,4
105933,105933,0
86588,86588,3
63583,63583,0
307,307,0
61862,61862,3
83306,83306,0
115317,115317,1
30047,30047,0
116295,116295,3
88137,88137,0
57286,57286,0
324,324,0
33419,33419,0
107008,107008,1
97689,97689,0
45159,45159,3
79028,79028,0
96922,96922,2
118380,118380,0
24895,24895,1
83473,83473,3
123821,123821,0
37125,37125,3
132084,132084,0
36857,36857,3
76980,76980,3
71738,71738,0
132307,132307,0
63231,63231,0
87565,87565,0
39944,39944,3
71056,71056,0
30853,30853,0
89879,89879,0
55656,55656,3
114573,114573,0
11505,11505,3
4824,4824,3
116160,116160,0
78757,78757,0
63085,63085,3
85672,85672,0
89,89,0
72508,72508,0
123678,123678,3
70129,70129,3
65857,65857,3
68488,68488,1
100884,100884,0
106864,106864,3
111478,111478,1
23420,23420,3
125729,125729,3
110332,110332,3
98407,98407,0
1001,1001,0
39290,39290,3
129822,129822,3
123110,123110,0
121714,121714,0
116038,116038,0
70356,70356,0
125213,125213,0
32153,32153,3
102300,102300,0
23287,23287,1
128405,128405,3
47514,47514,0
122771,122771,0
59933,59933,0
114281,114281,0
55921,55921,3
55166,55166,0
45716,45716,0
66665,66665,0
7515,7515,3
57892,57892,0
54958,54958,0
30708,30708,0
85878,85878,0
132938,132938,0
16382,16382,0
26087,26087,0
112501,112501,3
37147,37147,1
130198,130198,0
25508,25508,3
18437,18437,0
38146,38146,3
54138,54138,0
41510,41510,1
58255,58255,3
66012,66012,3
31053,31053,0
124929,124929,3
86112,86112,0
114029,114029,0
111807,111807,0
9245,9245,0
15694,15694,0
6184,6184,3
35056,35056,3
113905,113905,3
21176,21176,3
13109,13109,0
120448,120448,0
50381,50381,3
15393,15393,3
72093,72093,0
82242,82242,3
10141,10141,0
81435,81435,0
34944,34944,0
118485,118485,0
11445,11445,3
66173,66173,3
70046,70046,3
36849,36849,3
9059,9059,0
18037,18037,3
60498,60498,3
116277,116277,0
113562,113562,3
108259,108259,3
72846,72846,1
120804,120804,0
122379,122379,3
88409,88409,0
89560,89560,1
25224,25224,0
90628,90628,0
99652,99652,0
31666,31666,3
113194,113194,3
85012,85012,3
118073,118073,3
27029,27029,3
82067,82067,0
129896,129896,4
31156,31156,0
81458,81458,3
117289,117289,3
93915,93915,0
73125,73125,0
22835,22835,0
76383,76383,3
62443,62443,0
99494,99494,0
66907,66907,0
46601,46601,0
68930,68930,3
108131,108131,0
26280,26280,0
23444,23444,0
120888,120888,3
95713,95713,0
11661,11661,3
113427,113427,0
4939,4939,3
118584,118584,3
128521,128521,0
92879,92879,0
61373,61373,0
91755,91755,0
8130,8130,3
81398,81398,0
75982,75982,0
43806,43806,3
86277,86277,3
11704,11704,0
117677,117677,3
94401,94401,0
4335,4335,3
71909,71909,3
54876,54876,0
74239,74239,0
2813,2813,0
109709,109709,0
69793,69793,0
52671,52671,1
71556,71556,1
58576,58576,0
91541,91541,0
19721,19721,0
126495,126495,3
13035,13035,1
18495,18495,3
16240,16240,0
122042,122042,3
96701,96701,2
79291,79291,1
59901,59901,0
87693,87693,0
77953,77953,0
120564,120564,3
90227,90227,3
82518,82518,0
96419,96419,2
13768,13768,3
3099,3099,0
66682,66682,1
52007,52007,3
115364,115364,3
107056,107056,0
80229,80229,3
118054,118054,3
55183,55183,3
87279,87279,0
110902,110902,0
48956,48956,1
55068,55068,3
41857,41857,0
116562,116562,0
112980,112980,0
126121,126121,4
100202,100202,1
62604,62604,3
42253,42253,0
66618,66618,3
133894,133894,0
42333,42333,3
130975,130975,0
50310,50310,3
74795,74795,4
120713,120713,3
14519,14519,0
34925,34925,0
110469,110469,0
112906,112906,0
130660,130660,0
53419,53419,3
113607,113607,0
72034,72034,0
81849,81849,0
87963,87963,0
98581,98581,0
97626,97626,0
134553,134553,3
20677,20677,0
87624,87624,0
42550,42550,3
85157,85157,3
91498,91498,0
83074,83074,3
7164,7164,3
43269,43269,0
48345,48345,0
25495,25495,1
68114,68114,0
128463,128463,3
118213,118213,0
37954,37954,0
46405,46405,3
50518,50518,0
17975,17975,0
112818,112818,0
12246,12246,0
26229,26229,3
65118,65118,3
17253,17253,1
111137,111137,0
45466,45466,3
128925,128925,0
111539,111539,0
17339,17339,3
42808,42808,0
106940,106940,0
126919,126919,0
27903,27903,0
108226,108226,3
69782,69782,0
26721,26721,0
17068,17068,0
14218,14218,1
97487,97487,0
51365,51365,0
111673,111673,3
127041,127041,0
23698,23698,0
2165,2165,3
98877,98877,0
105505,105505,1
29294,29294,0
72945,72945,0
90657,90657,0
129136,129136,3
112729,112729,3
45616,45616,3
13247,13247,0
102385,102385,0
101882,101882,0
10641,10641,0
16512,16512,0
91116,91116,0
79716,79716,3
29135,29135,3
101576,101576,3
105334,105334,3
14339,14339,3
122541,122541,3
32659,32659,0
50913,50913,0
113698,113698,1
300,300,0
25193,25193,0
108289,108289,3
33523,33523,3
97178,97178,2
20870,20870,3
25665,25665,3
97574,97574,3
67895,67895,0
128573,128573,0
69490,69490,3
132176,132176,3
38903,38903,0
44231,44231,0
113585,113585,0
99081,99081,0
110208,110208,0
99118,99118,0
116731,116731,3
68594,68594,3
121242,121242,3
83862,83862,3
124664,124664,0
1941,1941,0
110259,110259,1
1792,1792,0
122031,122031,0
52591,52591,0
23546,23546,3
26236,26236,0
80309,80309,0
68626,68626,3
19934,19934,0
96218,96218,2
45143,45143,0
19271,19271,0
83730,83730,0
128932,128932,0
106895,106895,0
124104,124104,0
8497,8497,0
103877,103877,3
28632,28632,3
6290,6290,3
85511,85511,0
123733,123733,3
20355,20355,0
82500,82500,1
17555,17555,0
102915,102915,0
62143,62143,0
126757,126757,3
16233,16233,3
90210,90210,0
46709,46709,0
4900,4900,3
10925,10925,0
19775,19775,0
44163,44163,1
56260,56260,1
56114,56114,0
15394,15394,0
54001,54001,0
102939,102939,0
92637,92637,3
62219,62219,0
70547,70547,0
91636,91636,0
35104,35104,3
35799,35799,3
80289,80289,3
96635,96635,2
50844,50844,0
7525,7525,3
25625,25625,3
89176,89176,3
133829,133829,3
33759,33759,0
85775,85775,0
84016,84016,0
111919,111919,3
4577,4577,3
36226,36226,1
49005,49005,3
115330,115330,0
49246,49246,3
88649,88649,3
25662,25662,0
71402,71402,3
55670,55670,0
70800,70800,3
57164,57164,0
7828,7828,3
123845,123845,3
134888,134888,3
27800,27800,0
41816,41816,3
70428,70428,0
82342,82342,0
94885,94885,0
66797,66797,3
7271,7271,3
10032,10032,0
43993,43993,3
67047,67047,0
118921,118921,3
86804,86804,0
60190,60190,3
79744,79744,0
45325,45325,0
103216,103216,3
85414,85414,0
82136,82136,3
29189,29189,3
103573,103573,3
133215,133215,1
130268,130268,1
22998,22998,0
85006,85006,0
14173,14173,0
129916,129916,3
56797,56797,1
77325,77325,3
78552,78552,1
131474,131474,0
27893,27893,0
1059,1059,3
133256,133256,0
42663,42663,0
79346,79346,0
9801,9801,3
78448,78448,3
104172,104172,3
125779,125779,3
66879,66879,3
14196,14196,3
56420,56420,1
125560,125560,1
115218,115218,0
40234,40234,3
7483,7483,3
93477,93477,1
103285,103285,0
24393,24393,0
128830,128830,3
35834,35834,0
99111,99111,0
110883,110883,0
40060,40060,0
24342,24342,0
66859,66859,3
7713,7713,3
133672,133672,3
105975,105975,0
54972,54972,3
56474,56474,0
71119,71119,0
56691,56691,0
80574,80574,3
60505,60505,1
112090,112090,0
2818,2818,0
106741,106741,0
66031,66031,3
44519,44519,0
89457,89457,3
38527,38527,1
70386,70386,3
72821,72821,3
113482,113482,3
1078,1078,3
58675,58675,0
76866,76866,1
21003,21003,3
60541,60541,1
100967,100967,0
44288,44288,0
132524,132524,0
16432,16432,3
61900,61900,0
77117,77117,0
106527,106527,3
92533,92533,2
28056,28056,3
44222,44222,0
116427,116427,3
127298,127298,0
96983,96983,2
51077,51077,0
63842,63842,0
1550,1550,0
7156,7156,3
11886,11886,0
60318,60318,0
78231,78231,0
93037,93037,3
33824,33824,3
44710,44710,0
3701,3701,3
134024,134024,0
3761,3761,3
38994,38994,3
57094,57094,1
83513,83513,0
133571,133571,0
101169,101169,3
54988,54988,0
25679,25679,0
71274,71274,0
59709,59709,0
49981,49981,3
19393,19393,0
82312,82312,0
41149,41149,0
70502,70502,3
122646,122646,3
34991,34991,3
93545,93545,0
96273,96273,2
108535,108535,1
61746,61746,3
35986,35986,3
93188,93188,3
116893,116893,0
123889,123889,0
33600,33600,0
118164,118164,0
102337,102337,0
34770,34770,0
32939,32939,3
103452,103452,3
76696,76696,0
26869,26869,0
108129,108129,3
65780,65780,3
